"","Fish_ID","FL","Date_month","Date_day","Date_year","WY","Date_sampled","week_no","biweekly","Region_subdivided5","Station_code","Site.Name","Lat","Long","rm_from_fp","fp","Taxa_LS_original","Taxa_LS","N","Taxa_LS_DW","DW_USE_g","Source","Notes","DW_g","excl","Stomach_fullness"
"10815","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","2"
"10816","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Hydracarina_A","Hydracarina_A_N",2,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",2e-05,"n","2"
"10817","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Hymenoptera_A","Hymenoptera_A",2,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00142,"n","2"
"10818","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Psocoptera_A","Psocoptera_A_N",1,"Psocoptera_A",3e-04,"This study",NA,3e-04,"n","2"
"10819","DM18359",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Trichoptera_A","Trichoptera_A",1,"Trichoptera_A",0.00127,"This study",NA,0.00127,"n","2"
"10820","DM18360",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Actinopterygii_L","Actinopterygii_L",1,"Actinopterygii_L",0.001,"https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf","based on the ~10mm larval fish in Fig 1 of https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf",0.001,"n","1"
"10821","DM18360",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Aphidae_A","Aphidae_A",1,"Aphidae_A",5e-04,"This study",NA,5e-04,"n","1"
"10822","DM18360",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","1"
"10823","DM18360",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Cladocera_A","Cladocera_A",14,"Cladocera_A",5e-04,"This study",NA,0.007,"n","1"
"10824","DM18360",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Copepoda_A","Copepoda_A",4,"Copepoda_A",0.00047,"This study",NA,0.00188,"n","1"
"10825","DM18360",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Hydracarina_A","Hydracarina_A_N",1,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",1e-05,"n","1"
"10826","DM18360",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Trichoptera_A","Trichoptera_A",1,"Trichoptera_A",0.00127,"This study",NA,0.00127,"n","1"
"10827","DM18361",68,4,116,2018,"2018","4/25/2018",17,17,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Copepoda_A","Copepoda_A",4,"Copepoda_A",0.00047,"This study",NA,0.00188,"n","1"
"10828","DM18362",44,4,97,2018,"2018","4/6/2018",14,13,"Yolo runoff","SR014W","Rio Vista",38.18651797,-121.6626646,3,"yolo","Amphipoda_A","Amphipoda_A",2,"Amphipoda_A",0.00082,"This study",NA,0.00164,"n","3"
"10829","DM18362",44,4,97,2018,"2018","4/6/2018",14,13,"Yolo runoff","SR014W","Rio Vista",38.18651797,-121.6626646,3,"yolo","Chironomidae_L","Chironomidae_L",3,"Chironomidae_L",5e-04,"This study",NA,0.0015,"n","3"
"10830","DM18362",44,4,97,2018,"2018","4/6/2018",14,13,"Yolo runoff","SR014W","Rio Vista",38.18651797,-121.6626646,3,"yolo","Cladocera_A","Cladocera_A",43,"Cladocera_A",5e-04,"This study",NA,0.0215,"n","3"
"10831","DM18362",44,4,97,2018,"2018","4/6/2018",14,13,"Yolo runoff","SR014W","Rio Vista",38.18651797,-121.6626646,3,"yolo","Copepoda_A","Copepoda_A",10,"Copepoda_A",0.00047,"This study",NA,0.0047,"n","3"
"10832","DM18362",44,4,97,2018,"2018","4/6/2018",14,13,"Yolo runoff","SR014W","Rio Vista",38.18651797,-121.6626646,3,"yolo","Diptera_A","Diptera_A",8,"Diptera_A",0.00053,"This study",NA,0.00424,"n","3"
"10833","DM18363",35,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","2"
"10834","DM18363",35,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Aphidae_A","Aphidae_A",3,"Aphidae_A",5e-04,"This study",NA,0.0015,"n","2"
"10835","DM18363",35,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","2"
"10836","DM18363",35,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Collembola_A","Collembola_A",1,"Collembola_A",0.00038,"This study",NA,0.00038,"n","2"
"10837","DM18363",35,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Diptera_A","Diptera_A",3,"Diptera_A",0.00053,"This study",NA,0.00159,"n","2"
"10838","DM18364",40,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","2"
"10839","DM18364",40,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Cladocera_A","Cladocera_A",4,"Cladocera_A",5e-04,"This study",NA,0.002,"n","2"
"10840","DM18364",40,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Copepoda_A","Copepoda_A",2,"Copepoda_A",0.00047,"This study",NA,0.00094,"n","2"
"10841","DM18364",40,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","2"
"10842","DM18364",40,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Diptera_P","Diptera_P",2,"Diptera_P",0.00065,"This study",NA,0.0013,"n","2"
"10843","DM18364",40,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","2"
"10844","DM18365",81,4,118,2018,"2018","4/27/2018",17,17,"Bay","SA009E","Keller Beach",37.92054831,-122.3867955,NA,NA,"Actinopterygii_L","Actinopterygii_L",30,"Actinopterygii_L",0.001,"https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf","based on the ~10mm larval fish in Fig 1 of https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf",0.03,"n","3"
"10845","DM18365",81,4,118,2018,"2018","4/27/2018",17,17,"Bay","SA009E","Keller Beach",37.92054831,-122.3867955,NA,NA,"Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","3"
"10846","DM18365",81,4,118,2018,"2018","4/27/2018",17,17,"Bay","SA009E","Keller Beach",37.92054831,-122.3867955,NA,NA,"Mysida_A","Mysida_A",1,"Mysida_A",7e-04,"This study",NA,7e-04,"n","3"
"10847","DM18366",81,4,118,2018,"2018","4/27/2018",17,17,"Bay","SA009E","Keller Beach",37.92054831,-122.3867955,NA,NA,"Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","1"
"10848","DM18367",70,4,118,2018,"2018","4/27/2018",17,17,"Bay","SA009E","Keller Beach",37.92054831,-122.3867955,NA,NA,"Actinopterygii_L","Actinopterygii_L",15,"Actinopterygii_L",0.001,"https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf","based on the ~10mm larval fish in Fig 1 of https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf",0.015,"n","5"
"10849","DM18367",70,4,118,2018,"2018","4/27/2018",17,17,"Bay","SA009E","Keller Beach",37.92054831,-122.3867955,NA,NA,"Aphidae_A","Aphidae_A",1,"Aphidae_A",5e-04,"This study",NA,5e-04,"n","5"
"10850","DM18367",70,4,118,2018,"2018","4/27/2018",17,17,"Bay","SA009E","Keller Beach",37.92054831,-122.3867955,NA,NA,"Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","5"
"10851","DM18368",67,4,108,2018,"2018","4/17/2018",16,15,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Actinopterygii_L","Actinopterygii_L",1,"Actinopterygii_L",0.001,"https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf","based on the ~10mm larval fish in Fig 1 of https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf",0.001,"n","1"
"10852","DM18368",67,4,108,2018,"2018","4/17/2018",16,15,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","1"
"10853","DM18369",55,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Ceratopogonidae_L","Ceratopogonidae_L",1,"Ceratopogonidae_L",6e-05,"Linley, J. R. (1985). Growth and Survival of Culicoides Melleus Larvae (Diptera: Ceratopogonidae) on Four Prey Organisms. Journal of Medical Entomology, 22(2), 178-189. doi:10.1093/jmedent/22.2.178","midpoint of Fig 4",6e-05,"n","4"
"10854","DM18369",55,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","4"
"10855","DM18369",55,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Cladocera_A","Cladocera_A",110,"Cladocera_A",5e-04,"This study",NA,0.055,"n","4"
"10856","DM18369",55,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Corixidae_A","Corixidae_A_N",1,"Corixidae_A",0.00111,"This study","Not much variation in our DW (2 reps) so ignoring diff with regression est",0.00111,"n","4"
"10857","DM18369",55,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Diptera_P","Diptera_P",6,"Diptera_P",0.00065,"This study",NA,0.0039,"n","4"
"10858","DM18369",55,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Hydracarina_A","Hydracarina_A_N",1,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",1e-05,"n","4"
"10859","DM18369",55,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Neuroptera_L","Neuroptera_L",1,NA,0.001252,NA,"Used DW for Neuroptera_A based on similar size/morphology",0.001252,"n","4"
"10860","DM18370",69,4,104,2018,"2018","4/13/2018",15,15,"Lower SJR","SJ051E","Dos Reis",37.83069661,-121.3113902,60,"sj_control","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","2"
"10861","DM18370",69,4,104,2018,"2018","4/13/2018",15,15,"Lower SJR","SJ051E","Dos Reis",37.83069661,-121.3113902,60,"sj_control","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","2"
"10862","DM18370",69,4,104,2018,"2018","4/13/2018",15,15,"Lower SJR","SJ051E","Dos Reis",37.83069661,-121.3113902,60,"sj_control","Hydracarina_A","Hydracarina_A_N",9,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",9e-05,"n","2"
"10863","DM18371",76,4,109,2018,"2018","4/18/2018",16,15,"Lower SJR","SJ063W","Big Beach",37.72497212,-121.2968653,60,"sj_control","Aphidae_A","Aphidae_A",1,"Aphidae_A",5e-04,"This study",NA,5e-04,"n","3"
"10864","DM18371",76,4,109,2018,"2018","4/18/2018",16,15,"Lower SJR","SJ063W","Big Beach",37.72497212,-121.2968653,60,"sj_control","Chironomidae_L","Chironomidae_L",14,"Chironomidae_L",5e-04,"This study",NA,0.007,"n","3"
"10865","DM18371",76,4,109,2018,"2018","4/18/2018",16,15,"Lower SJR","SJ063W","Big Beach",37.72497212,-121.2968653,60,"sj_control","Cladocera_A","Cladocera_A",1,"Cladocera_A",5e-04,"This study",NA,5e-04,"n","3"
"10866","DM18371",76,4,109,2018,"2018","4/18/2018",16,15,"Lower SJR","SJ063W","Big Beach",37.72497212,-121.2968653,60,"sj_control","Corophiidae_A","Corophiidae_A",7,"Corophiidae_A",0.00093,"This study",NA,0.00651,"n","3"
"10867","DM18371",76,4,109,2018,"2018","4/18/2018",16,15,"Lower SJR","SJ063W","Big Beach",37.72497212,-121.2968653,60,"sj_control","Diptera_P","Diptera_P",2,"Diptera_P",0.00065,"This study",NA,0.0013,"n","3"
"10868","DM18371",76,4,109,2018,"2018","4/18/2018",16,15,"Lower SJR","SJ063W","Big Beach",37.72497212,-121.2968653,60,"sj_control","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","3"
"10869","DM18372",39,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","2"
"10870","DM18372",39,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Cladocera_A","Cladocera_A",4,"Cladocera_A",5e-04,"This study",NA,0.002,"n","2"
"10871","DM18372",39,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Copepoda_A","Copepoda_A",4,"Copepoda_A",0.00047,"This study",NA,0.00188,"n","2"
"10872","DM18372",39,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","2"
"10873","DM18372",39,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","2"
"10874","DM18372",39,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR017E","Isleton",38.16272799,-121.6115749,63,"sutter","Hymenoptera_A","Hymenoptera_A",2,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00142,"n","2"
"10875","DM18373",48,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Aphidae_A","Aphidae_A",1,"Aphidae_A",5e-04,"This study",NA,5e-04,"n","4"
"10876","DM18373",48,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Ceratopogonidae_L","Ceratopogonidae_L",2,"Ceratopogonidae_L",6e-05,"Linley, J. R. (1985). Growth and Survival of Culicoides Melleus Larvae (Diptera: Ceratopogonidae) on Four Prey Organisms. Journal of Medical Entomology, 22(2), 178-189. doi:10.1093/jmedent/22.2.178","midpoint of Fig 4",0.00012,"n","4"
"10877","DM18373",48,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","4"
"10878","DM18373",48,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Diptera_A","Diptera_A",6,"Diptera_A",0.00053,"This study",NA,0.00318,"n","4"
"10879","DM18373",48,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Diptera_P","Diptera_P",20,"Diptera_P",0.00065,"This study",NA,0.013,"n","4"
"10880","DM18373",48,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","4"
"10881","DM18373",48,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Hydracarina_A","Hydracarina_A_N",2,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",2e-05,"n","4"
"10882","DM18374",56,3,90,2018,"2018","3/30/2018",13,13,"West Delta","SJ001S","Antioch Dunes",38.01480683,-121.7827132,20,"cosumnes","Aphidae_A","Aphidae_A",4,"Aphidae_A",5e-04,"This study",NA,0.002,"n","3"
"10883","DM18374",56,3,90,2018,"2018","3/30/2018",13,13,"West Delta","SJ001S","Antioch Dunes",38.01480683,-121.7827132,20,"cosumnes","Arachnida_A","Araneae_A",1,"Araneae_A",0.00059,"This study",NA,0.00059,"n","3"
"10884","DM18374",56,3,90,2018,"2018","3/30/2018",13,13,"West Delta","SJ001S","Antioch Dunes",38.01480683,-121.7827132,20,"cosumnes","Cladocera_A","Cladocera_A",10,"Cladocera_A",5e-04,"This study",NA,0.005,"n","3"
"10885","DM18374",56,3,90,2018,"2018","3/30/2018",13,13,"West Delta","SJ001S","Antioch Dunes",38.01480683,-121.7827132,20,"cosumnes","Copepoda_A","Copepoda_A",5,"Copepoda_A",0.00047,"This study",NA,0.00235,"n","3"
"10886","DM18374",56,3,90,2018,"2018","3/30/2018",13,13,"West Delta","SJ001S","Antioch Dunes",38.01480683,-121.7827132,20,"cosumnes","Diptera_P","Diptera_P",57,"Diptera_P",0.00065,"This study",NA,0.03705,"n","3"
"10887","DM18374",56,3,90,2018,"2018","3/30/2018",13,13,"West Delta","SJ001S","Antioch Dunes",38.01480683,-121.7827132,20,"cosumnes","Hemiptera_A","Hemiptera_A",6,"Hemiptera_A",0.00068,"This study",NA,0.00408,"n","3"
"10888","DM18375",45,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Aphidae_A","Aphidae_A",2,"Aphidae_A",5e-04,"This study",NA,0.001,"n","4"
"10889","DM18375",45,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Chironomidae_L","Chironomidae_L",10,"Chironomidae_L",5e-04,"This study",NA,0.005,"n","4"
"10890","DM18375",45,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Cladocera_A","Cladocera_A",18,"Cladocera_A",5e-04,"This study",NA,0.009,"n","4"
"10891","DM18375",45,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","4"
"10892","DM18375",45,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Diptera_A","Diptera_A",6,"Diptera_A",0.00053,"This study",NA,0.00318,"n","4"
"10893","DM18375",45,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","4"
"10894","DM18375",45,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Diptera_P","Diptera_P",6,"Diptera_P",0.00065,"This study",NA,0.0039,"n","4"
"10895","DM18375",45,4,96,2018,"2018","4/5/2018",14,13,"Cosumnes runoff","SF014E","Wimpy’s",38.2269122,-121.4911887,4,"cosumnes","Hydracarina_A","Hydracarina_A_N",16,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",0.00016,"n","4"
"10896","DM18376",54,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR024E","Koket",38.24039242,-121.5547949,56,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","3"
"10897","DM18376",54,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR024E","Koket",38.24039242,-121.5547949,56,"sutter","Aphidae_A","Aphidae_A",2,"Aphidae_A",5e-04,"This study",NA,0.001,"n","3"
"10898","DM18376",54,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR024E","Koket",38.24039242,-121.5547949,56,"sutter","Arachnida_A","Araneae_A",1,"Araneae_A",0.00059,"This study",NA,0.00059,"n","3"
"10899","DM18376",54,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR024E","Koket",38.24039242,-121.5547949,56,"sutter","Chironomidae_L","Chironomidae_L",15,"Chironomidae_L",5e-04,"This study",NA,0.0075,"n","3"
"10900","DM18376",54,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR024E","Koket",38.24039242,-121.5547949,56,"sutter","Cladocera_A","Cladocera_A",16,"Cladocera_A",5e-04,"This study",NA,0.008,"n","3"
"10901","DM18376",54,4,96,2018,"2018","4/5/2018",14,13,"Lower Sac","SR024E","Koket",38.24039242,-121.5547949,56,"sutter","Copepoda_A","Copepoda_A",2,"Copepoda_A",0.00047,"This study",NA,0.00094,"n","3"
